序号,章节,章节代码,源行号,说话人代码,说话人,类型,英文原文,中文译文
4264,第一幕·场景5,a1s5,192,,,旁白,"Eventually, I make my way to the dining room and when I look in, I see Alex sitting on one of the beds.",终于，我来到了餐厅。我朝里面看去，Alex坐在其中一张床上。
4265,第一幕·场景5,a1s5,195,,,旁白,"His ears perk up as he sees me, eyes widening in surprise.",他看到我的同时，耳朵立了起来，惊讶地睁大了眼睛。
4266,第一幕·场景5,a1s5,196,al,Alexios,台词,"""Oh! Hello, [mc]...how are you?""",“噢！你好，[mc]...你还好吗？”
4267,第一幕·场景5,a1s5,197,,,旁白,"He stares at my face, then down at my costume.",他盯着我的脸，然后上下打量着我的装束。
4268,第一幕·场景5,a1s5,198,,,旁白,I feel myself turning red and I desperately wish that I had stayed in Amicus's room.,我能感觉到自己脸红了，真希望我留在了Amicus的房间里。
4269,第一幕·场景5,a1s5,199,,,旁白,"I'm able to swallow the embarrassment down for now, though.",不过目前，我可以忍受这种尴尬。
4270,第一幕·场景5,a1s5,200,,,旁白,"I know Alex pretty well, after all.",毕竟我很熟悉Alex。
4271,第一幕·场景5,a1s5,201,m,主角(MC),台词,"""Where's {i}your{/i} costume?""",“{i}你的{/i}服装在哪？”
4272,第一幕·场景5,a1s5,202,,,旁白,At this point I feel like I'm the only person being made to play dress up.,我总觉得自己是唯一一个被要求打扮的人。
4273,第一幕·场景5,a1s5,203,,,旁白,"I sit down on the middle bed, not wanting to be directly across from the cat where he'd have to stare at me.",因为不想正面对那只猫，我坐在了中间的床上，这样他就不会盯着我看了。
4274,第一幕·场景5,a1s5,205,al,Alexios,台词,"""Er, should I be in one?""",“呃，我应该穿吗？”
4275,第一幕·场景5,a1s5,206,,,旁白,I shrug.,我耸了耸肩。
4276,第一幕·场景5,a1s5,207,m,主角(MC),台词,"""I don't know, they put me in one, obviously.""",“不清楚，很显然，他们让我穿了。”
4277,第一幕·场景5,a1s5,209,al,Alexios,台词,"""Obviously...and the powder, too.""",“是很显然...还有那些扑粉也是。”
4278,第一幕·场景5,a1s5,210,,,旁白,I glare at Alex.,我瞪着Alex。
4279,第一幕·场景5,a1s5,212,al,Alexios,台词,"""I mean, you look good, very bold.""",“我的意思是，你看上去不错，很大胆。”
4280,第一幕·场景5,a1s5,213,m,主角(MC),台词,"""So why the hell aren't you dressed up as Meera? We're doing the same dance, right?""",“那你为什么不打扮成Meera？我们跳的是同一支舞，对吧？”
4281,第一幕·场景5,a1s5,215,al,Alexios,台词,"""Well, yes, though Cassius instructed that I be in my underwear. Actually, I think I'd prefer your situation.""",“是的，实际上Cassius指示我只穿着内衣。不过其实我更喜欢你的打扮。”
4282,第一幕·场景5,a1s5,216,m,主角(MC),台词,"""Sure.""",“算了吧。”
4283,第一幕·场景5,a1s5,218,al,Alexios,台词,"""Seriously! You think I want all of Adastra to see my naked torso?""",“我是认真的！难道你觉得我想让全阿达斯特拉看到我的裸体吗？”
4284,第一幕·场景5,a1s5,219,,,旁白,"Alex hugs himself, shuddering.",Alex用双臂抱住了自己，颤抖着。
4285,第一幕·场景5,a1s5,221,al,Alexios,台词,"""It's so embarrassing.""",“太羞耻了。”
4286,第一幕·场景5,a1s5,222,,,旁白,"I sigh and sit back on the bed, only now noticing that Cassius is on the screen, playing some sort of brass instrument that looks to be vaguely in the shape of a French horn.",我叹了口气，坐回床上。这时我注意到，Cassius出现在了屏幕上，吹奏着一种铜管乐器，形状有点像圆号。
4287,第一幕·场景5,a1s5,223,,,旁白,"It sounds nothing like one, though.",不过，听起来一点也不像。
4288,第一幕·场景5,a1s5,224,,,旁白,"The volume is low, but I can hear the raspy, sputtering sound it's making.",它发出的音量很低，既刺耳又沙哑。
4289,第一幕·场景5,a1s5,225,,,旁白,"Not pleasant to my ear, but then the idea of what music and dance is seems to very different from Earth.",听起来不怎么愉快。我发觉这里的音乐和舞蹈理念似乎与地球大不相同。
4290,第一幕·场景5,a1s5,226,m,主角(MC),台词,"""Well, I'd prefer being half-naked. And if this is my introduction to the moon, why am I all covered up like this? I'm pretty sure they'd rather get a better look at what I {i}actually{/i} look like.""",“是吗，我更喜欢半裸着。如果这是我在这个卫星上的初亮相，为什么我要打扮成这样？我肯定他们更想看我{i}真正的{/i}样子。”
4291,第一幕·场景5,a1s5,227,,,旁白,But as I'm saying that I wonder if maybe that's WHY Amicus had me so covered up.,但就像我说的，也许这就是Amicus如此掩饰我的原因了。
4292,第一幕·场景5,a1s5,229,al,Alexios,台词,"""The dress looks very good actually...it's the makeup that surprises me. I suppose it's very...Wolven to do something like that.""",“其实这件裙子看上去真的很不错...让我感到惊讶的是化妆。我觉得这很...符合沃尔文的作风。”
4293,第一幕·场景5,a1s5,230,,,旁白,"I look at Alex, frowning.",我看向Alex，皱了皱眉。
4294,第一幕·场景5,a1s5,231,m,主角(MC),台词,"""Wolven? Is this offensive?""",“沃尔文？这会很冒犯吗？”
4295,第一幕·场景5,a1s5,233,al,Alexios,台词,"""Uhhhh...maybe just a smidge, but not to the wolves, so you have nothing to worry about. The Hindos don't talk to Adastra anymore.""",“呃--...也许是有一点，不过对狼来说不是，所以没什么好担心的。亨德已经和阿达斯特拉没有联系了。”
4296,第一幕·场景5,a1s5,234,m,主角(MC),台词,"""Oh my god...""",“我的天啊...”
4297,第一幕·场景5,a1s5,235,,,旁白,"I want to bury my face in my hands, but I can't with all the make up on.",我真想把脸埋在手里，但是我不能，我脸上还化着妆。
4298,第一幕·场景5,a1s5,236,,,旁白,"On top of that, it's all starting to itch.",除此以外，我全身都开始发痒了。
4299,第一幕·场景5,a1s5,237,m,主角(MC),台词,"""This is so stupid.""",“真是太蠢了。”
4300,第一幕·场景5,a1s5,239,,,旁白,Alex chuckles.,Alex轻声笑了出来。
4301,第一幕·场景5,a1s5,240,al,Alexios,台词,"""It really is. The Wolves are so obsessed with spectacle and drama which is why the trials are used instead of elections...or even just sound judgment from a council.""",“确实。狼是如此痴迷于戏剧性和大场面，以至于用选拔代替了选举...甚至还有议会的看法。”
4302,第一幕·场景5,a1s5,241,,,旁白,Alex gestures up at one of the screens.,Alex朝其中一个屏幕比着手势。
4303,第一幕·场景5,a1s5,243,al,Alexios,台词,"""It's an Adastran holiday right now so everyone can watch this.""",“现在是阿达斯特拉的节日，所以每个人都可以看。”
4304,第一幕·场景5,a1s5,244,,,旁白,"Cassius has finished his little song, standing up and bowing.",Cassius吹完了他的小曲，站起来鞠了一躬。
4305,第一幕·场景5,a1s5,245,,,旁白,"Along the right edge of the screen, five little boxes pop up, each one containing the faces of three wolves sitting solemnly side-by-side.",屏幕右侧边缘弹出了五个格子，每个格子里都有三只并排坐在一起的，郑重的狼。
4306,第一幕·场景5,a1s5,246,al,Alexios,台词,"""Though, in a way, the people are having a role in choosing their emperor here, with their elected triumvirates making the decision, but then I don't understand why song and dance should apply.""",“虽然在某种程度上，人民选举出来的三人执政团可以代表他们选择未来的皇帝，但我不明白为什么会涉及到唱歌和舞蹈。”
4307,第一幕·场景5,a1s5,247,m,主角(MC),台词,"""So why would Cassius and Amicus campaign if they're just going to be chosen through these trials?""",“所以，如果Cassius和Amicus是通过这些被选出来的，那他们为什么还要竞选呢？”
4308,第一幕·场景5,a1s5,249,al,Alexios,台词,"""Wellll...if the decision isn't clear, then why not choose the wolf that has the most popularity with your people? It increases the chance of re-election.""",“这个嘛...如果决定不够明朗，那何不选择最受欢迎的狼呢？这会增加他们重新竞选时的机会。”
4309,第一幕·场景5,a1s5,250,,,旁白,"Amicus suddenly appears on screen, sitting down, a spotlight on him as he begins to blow into the same instrument.",屏幕上突然出现了Amicus，他坐了下来，一个聚光灯照在他身上。他开始吹奏同一种乐器。
4310,第一幕·场景5,a1s5,251,,,旁白,"Again, that raspy, blatting sound that would make me cringe if it were a human instrument at a human concert.",刺耳，沙哑的声音再次响了起来。如果这出现在人类的音乐会上，由人类制作的乐器发出，就太令我尴尬了。
4311,第一幕·场景5,a1s5,252,,,旁白,I have no idea if he's better than Cassius or not.,我不知道他吹得是否比Cassius好。
4312,第一幕·场景5,a1s5,253,al,Alexios,台词,"""And general popularity is good to have anyway. A happy people is usually a more peaceful and easy-to-control society.""",“无论如何，受大众欢迎总归是好事，一个快乐的种族组成的社会通常更加和平，更易于控制。”
4313,第一幕·场景5,a1s5,254,m,主角(MC),台词,"""So...Amicus is at a disadvantage then?""",“所以...Amicus处于劣势吗？”
4314,第一幕·场景5,a1s5,255,al,Alexios,台词,"""Unless he clearly outperforms Cassius.""",“除非他明显胜过Cassius。”
4315,第一幕·场景5,a1s5,256,,,旁白,"I sigh, watching as the wolf's cheeks puff up each time he blows into his little horn, his eyes almost crossed with effort.",我叹了口气，看着狼每吹一次喇叭，都会鼓起脸颊的样子，他的眼睛因为用力几乎对在了一起。
4316,第一幕·场景5,a1s5,257,m,主角(MC),台词,"""I guess you elect your officials?""",“我猜你们的官员是人民选举出来的？”
4317,第一幕·场景5,a1s5,259,al,Alexios,台词,"""Yes.""",“是的。”
4318,第一幕·场景5,a1s5,260,m,主角(MC),台词,"""So does most of...""",“我们...”
4319,第一幕·场景5,a1s5,261,,,旁白,I find myself almost saying the name of my planet again.,我差点又说出了母星的名字。
4320,第一幕·场景5,a1s5,262,,,旁白,"It's harder and harder to keep this secret from Alex, especially as our relationship has become more casual.",随着我和Alex的关系变得越来越随意，想要对他保守这个秘密已经越来越难了。
4321,第一幕·场景5,a1s5,263,m,主角(MC),台词,"""...our tribes.""",“...部落里的大部分也是。”
4322,第一幕·场景5,a1s5,264,,,旁白,At least I think that's what they are on the Simian planet.,至少我觉得希米安的星球是这样子的。
4323,第一幕·场景5,a1s5,265,,,旁白,I just have to hope that Alex doesn't actually look it up.,我只希望Alex不要真的去查。
4324,第一幕·场景5,a1s5,266,,,旁白,"But he continues on like he didn't notice my pause, like he always does.",不过他表现得像没有注意到我的停顿一样，一如既往。
4325,第一幕·场景5,a1s5,267,al,Alexios,台词,"""Anyway, despite the competition, I still consider you a friend and I hope you feel the same. Maybe we can have lunch in the gardens soon, no matter the result?""",“不管怎样，虽然我们是竞争关系，但我依然把你当做朋友，希望你也有同感。也许之后我们可以一起在花园里吃午餐，不论结果如何。”
4326,第一幕·场景5,a1s5,268,m,主角(MC),台词,"""Yeah, let's do that.""",“好啊，说定了。”
4327,第一幕·场景5,a1s5,270,al,Alexios,台词,"""Wonderful.""",“太好了。”
4328,第一幕·场景5,a1s5,271,,,旁白,"We sit in silence for another ten or so minutes, watching as Amicus finishes his horn-playing.",我们静静地坐在那里，大概过了十分钟，Amicus吹完了喇叭。
4329,第一幕·场景5,a1s5,272,,,旁白,"Then Cassius takes the spotlight again to begin ""singing"".","然后Cassius再次回到聚光灯下，他开始""唱歌""了。"
4330,第一幕·场景5,a1s5,273,,,旁白,"It's actually just howling, Cass's head leaned back, muzzle tipped toward the ceiling, looking just like a wolf on Earth as it howls to the moon.",实际上就是狼嚎，Cass的头向后仰，眼睛斜视着天花板，仿佛地球上的狼冲着月亮远吠一样。
